"level-id","level","time","text","code","proc","src","plugin"
"4","info","00:00:14:790","run 76; xval 546; y val 1499","OK","7995/0","cLaneDetection.cpp(1088)","cLaneDetection_plugin"
"4","info","00:00:14:790","run 76; xval 719; y val 1772","OK","7995/0","cLaneDetection.cpp(1088)","cLaneDetection_plugin"
"4","info","00:00:14:813","run 77; xval 718; y val 1771","OK","7995/0","cLaneDetection.cpp(1088)","cLaneDetection_plugin"
"4","info","00:00:14:813","run 77; xval 698; y val 1900","OK","7995/0","cLaneDetection.cpp(1088)","cLaneDetection_plugin"
"4","info","00:00:14:813","run 77; xval 717; y val 1845","OK","7995/0","cLaneDetection.cpp(1088)","cLaneDetection_plugin"
"4","info","00:00:14:813","run 77; xval 703; y val 1674","OK","7995/0","cLaneDetection.cpp(1088)","cLaneDetection_plugin"
"4","info","00:00:14:813","run 77; xval 715; y val 1919","OK","7995/0","cLaneDetection.cpp(1088)","cLaneDetection_plugin"
"4","info","00:00:14:832","run 78; xval 718; y val 1771","OK","7995/0","cLaneDetection.cpp(1088)","cLaneDetection_plugin"
"4","info","00:00:14:832","run 78; xval 698; y val 1919","OK","7995/0","cLaneDetection.cpp(1088)","cLaneDetection_plugin"
"4","info","00:00:14:832","run 78; xval 715; y val 1908","OK","7995/0","cLaneDetection.cpp(1088)","cLaneDetection_plugin"
"4","info","00:00:14:832","run 78; xval 703; y val 1673","OK","7995/0","cLaneDetection.cpp(1088)","cLaneDetection_plugin"
"4","info","00:00:14:832","run 78; xval 715; y val 1918","OK","7995/0","cLaneDetection.cpp(1088)","cLaneDetection_plugin"
"4","info","00:00:14:858","run 79; xval 718; y val 1782","OK","7995/0","cLaneDetection.cpp(1088)","cLaneDetection_plugin"
"4","info","00:00:14:858","run 79; xval 698; y val 1919","OK","7995/0","cLaneDetection.cpp(1088)","cLaneDetection_plugin"
"4","info","00:00:14:858","run 79; xval 715; y val 1919","OK","7995/0","cLaneDetection.cpp(1088)","cLaneDetection_plugin"
"4","info","00:00:14:858","run 79; xval 704; y val 1646","OK","7995/0","cLaneDetection.cpp(1088)","cLaneDetection_plugin"
"4","info","00:00:14:858","run 79; xval 717; y val 1836","OK","7995/0","cLaneDetection.cpp(1088)","cLaneDetection_plugin"
"4","info","00:00:14:883","run 80; xval 720; y val 1719","OK","7995/0","cLaneDetection.cpp(1088)","cLaneDetection_plugin"
"4","info","00:00:14:883","run 80; xval 698; y val 1919","OK","7995/0","cLaneDetection.cpp(1088)","cLaneDetection_plugin"
"4","info","00:00:14:883","run 80; xval 715; y val 1919","OK","7995/0","cLaneDetection.cpp(1088)","cLaneDetection_plugin"
"4","info","00:00:14:883","run 80; xval 702; y val 1718","OK","7995/0","cLaneDetection.cpp(1088)","cLaneDetection_plugin"
